139,2,232,320,220,220,40,0.315,1
140,2,214,223,220,310,40,0.412,1
141,2,220,326,220,220,40,0.495,1
142,2,227,233,400,310,40,0.471,0
143,2,349,300,220,400,40,0.653,1
144,2,221,417,490,220,40,0.558,1
145,2,577,220,220,220,40,0.587,1
146,2,216,234,220,310,40,0.349,1
147,2,207,328,490,400,40,0.577,1
148,2,520,412,490,220,40,0.395,1
149,2,513,193,310,310,40,0.528,1
150,2,303,308,310,400,40,0.393,1
151,2,315,412,490,310,40,0.539,1
152,2,493,304,220,490,40,0.58,1
153,2,241,463,400,220,40,0.448,1
154,2,418,236,220,490,40,0.686,1
155,2,234,488,310,490,40,0.35,1
156,2,303,475,220,400,40,0.438,1
157,2,249,418,490,400,40,0.684,1
158,2,507,398,310,400,40,0.415,1
159,2,351,400,220,400,40,0.491,1
160,2,222,406,400,310,40,0.705,1
161,2,411,327,400,310,40,0.584,1
162,2,389,327,310,310,40,0.399,1
163,2,323,327,310,220,40,0.435,1
164,2,332,188,220,310,40,0.495,1
165,2,188,349,490,310,40,0.515,1
166,2,468,323,400,490,40,0.469,1
167,2,380,498,400,220,40,0.535,1
168,2,388,256,220,310,40,0.529,1
169,2,204,354,490,400,40,0.551,1
170,2,497,441,310,490,40,0.401,1
171,2,298,497,490,400,40,0.795,1
172,2,484,424,310,490,40,0.334,1
173,2,311,503,490,490,40,0.518,1
174,2,490,484,490,220,40,0.402,1
175,2,511,227,310,220,40,0.579,1
176,2,306,230,490,490,40,0.516,0
177,2,442,491,220,310,40,0.673,1
178,2,239,333,400,490,40,0.492,1
179,2,402,502,220,400,40,0.485,1
180,2,226,429,490,400,40,0.465,1
181,2,525,419,400,400,40,0.454,1
182,2,416,422,490,310,40,0.398,1
183,2,495,326,490,220,40,0.587,1
184,2,510,205,220,310,40,0.471,1
185,2,213,319,400,310,40,0.501,1
186,2,381,328,310,220,40,0.366,1
187,2,311,231,400,310,40,0.464,1
188,2,440,350,310,490,40,0.518,0
189,2,257,534,220,490,40,0.614,1
190,2,225,496,310,220,40,0.448,1
191,2,304,262,400,490,40,0.62,1
192,2,401,486,220,220,40,0.582,1
193,2,227,222,400,490,40,0.8,1
194,2,428,493,490,310,40,0.417,1
195,2,529,321,400,310,40,0.374,1
196,2,415,317,310,310,40,0.385,1
197,2,287,327,310,490,40,0.5,1
198,2,311,517,310,220,40,0.498,1
199,2,347,208,490,400,40,0.565,1
200,2,495,364,310,220,40,0.52,1
201,2,314,196,490,310,40,0.481,1
202,2,491,314,400,400,40,0.411,1
203,2,391,414,490,310,40,0.601,1
204,2,499,334,220,220,40,0.549,1
205,2,241,252,400,490,40,0.532,1
206,2,377,503,490,400,40,0.445,1
207,2,531,385,220,220,40,0.613,1
208,2,224,205,220,220,40,0.811,1
209,2,241,238,310,490,40,0.471,1
210,2,352,478,400,400,40,0.434,1
211,2,415,385,400,310,40,0.383,1
212,2,405,309,310,400,40,0.41,1
213,2,342,391,490,220,40,0.62,1
214,2,480,212,400,220,40,0.331,1
215,2,415,229,220,310,40,0.586,1
216,2,188,319,310,220,40,0.314,1
217,2,274,228,220,400,40,0.536,1
218,2,226,425,490,310,40,0.583,1
219,2,490,314,220,310,40,0.48,1
220,2,254,333,490,400,40,0.7,1
221,2,495,402,310,490,40,0.452,1
222,2,291,490,400,400,40,0.4,1
223,2,426,389,220,490,40,0.583,1
224,2,251,487,400,400,40,0.6,1
225,2,386,392,220,310,40,0.7,1
226,2,233,309,400,310,40,0.519,1
227,2,399,301,400,400,40,0.58,1
228,2,386,413,490,400,40,0.439,1
229,2,500,397,220,310,40,0.559,1
230,2,225,301,490,400,40,0.521,1
231,2,487,396,400,220,40,0.425,1
232,2,368,179,220,400,40,0.77,1
233,2,227,404,310,400,40,0.551,1
234,2,341,398,400,490,40,0.405,1
235,2,394,512,220,220,40,0.583,1
236,2,219,199,400,490,40,0.699,1
237,2,390,454,490,220,40,0.451,1
238,2,490,182,310,310,40,0.497,1
239,2,326,331,490,310,40,0.366,1
240,2,501,325,490,400,40,0.404,1
241,2,476,386,310,400,40,0.469,1
242,2,318,417,400,220,40,0.4,1
243,2,427,231,490,220,40,0.364,1
244,2,501,221,490,220,40,0.587,1
245,2,504,234,400,400,40,0.531,1
246,2,378,406,400,220,40,0.485,1
247,2,426,224,310,490,40,0.635,1
248,2,316,489,310,310,40,0.409,1
249,2,325,307,220,400,40,0.455,1
250,2,204,434,400,490,40,0.423,1
251,2,365,515,310,490,40,0.519,1
252,2,312,480,220,400,40,0.548,1
253,2,228,428,400,310,40,0.684,1
254,2,412,309,400,400,40,0.401,1
255,2,394,420,220,490,40,0.484,1
256,2,216,533,400,490,40,0.607,1
257,2,358,488,220,400,40,0.552,1
258,2,255,407,400,490,40,1.017,1
259,2,396,469,220,220,40,0.809,1
260,2,214,244,220,400,40,0.666,1
261,2,235,418,400,310,40,0.509,1
262,2,385,306,220,400,40,0.647,1
263,2,255,411,310,220,40,0.655,1
264,2,301,215,400,220,40,0.32,1
265,2,404,195,400,310,40,0.435,1
266,2,404,304,220,400,40,0.667,1
267,2,219,404,220,310,40,0.384,1
268,2,227,292,400,400,40,0.502,1
269,2,408,414,490,400,40,0.347,1
270,2,549,395,310,400,40,0.716,1
271,2,312,408,490,400,40,0.584,1
272,2,465,387,490,400,40,0.651,1
273,2,496,393,490,400,40,1.35,1
274,2,565,406,220,220,40,0.6,1
275,2,213,232,490,220,40,0.651,1
276,2,511,214,310,310,40,0.447,1
277,2,334,308,220,490,40,0.237,0
278,2,287,339,400,220,40,0.999,1
279,2,394,185,490,400,40,0.518,1
280,2,480,361,490,220,40,0.46,1
281,2,479,226,490,310,40,0.479,1
282,2,478,291,490,490,40,0.683,1
283,2,488,471,400,220,40,0.568,1
284,2,404,238,400,400,40,0.517,1
285,2,404,411,310,220,40,0.555,1
286,2,296,228,400,310,40,0.471,1
287,2,378,307,310,310,40,0.363,1
288,2,319,319,220,400,40,0.5,1
289,2,228,383,220,220,40,0.435,1
290,2,227,181,220,490,40,0.6,1
291,2,219,479,310,220,40,0.465,1
292,2,293,226,490,400,40,0.482,1
293,2,453,366,400,400,40,0.406,1
294,2,367,423,220,310,40,0.502,1
295,2,220,289,400,400,40,0.501,1
296,2,376,404,220,490,40,0.532,1
297,2,195,497,490,490,40,0.418,1
298,2,447,494,490,310,40,0.534,1
299,2,485,293,490,490,40,0.55,1
300,2,471,517,490,490,40,0.767,1
301,2,473,528,490,220,40,0.417,1
302,2,484,144,400,490,40,0.621,1
303,2,375,508,490,310,40,0.473,1
304,2,492,327,220,400,40,0.503,1
305,2,244,406,310,400,40,0.58,0
306,2,356,419,400,400,40,0.404,1
307,2,389,410,310,490,40,0.462,1
308,2,308,509,310,400,40,0.4,1
309,2,331,414,220,220,40,0.552,1
310,2,230,236,310,400,40,0.448,1
311,2,295,419,400,220,40,0.416,1
312,2,407,188,400,310,40,0.436,1
313,2,398,311,220,220,40,0.397,1
314,2,234,236,310,220,40,0.369,1
315,2,308,216,220,220,40,0.55,1
316,2,237,227,400,490,40,0.736,1
317,2,400,498,400,400,40,0.392,1
318,2,402,420,220,220,40,0.491,1
319,2,207,227,310,310,40,0.729,1
320,2,291,307,220,220,40,0.566,1
321,2,211,234,310,490,40,0.471,1
322,2,317,531,490,310,40,0.719,1
323,2,485,300,490,490,40,0.416,1
324,2,475,489,220,310,40,0.621,1
325,2,231,327,400,490,40,0.566,1
326,2,377,481,400,220,40,0.432,1
327,2,388,179,490,310,40,0.483,1
328,2,502,324,310,220,40,0.537,1
329,2,284,231,220,310,40,0.397,0
330,2,210,398,490,490,40,0.854,1
331,2,467,496,220,490,40,0.65,1
332,2,230,498,310,220,40,0.484,1
333,2,289,230,490,220,40,0.601,1
334,2,488,192,490,490,40,0.501,1
335,2,477,489,220,490,40,0.534,1
336,2,239,513,220,400,40,0.43,1
337,2,215,397,310,310,40,0.397,1
338,2,300,315,220,490,40,0.5,1
339,2,248,459,490,310,40,0.691,1
340,2,496,270,310,220,40,0.667,1
341,2,298,232,490,490,40,0.533,1
342,2,527,467,400,310,40,0.501,1
343,2,422,313,490,490,40,0.504,1
344,2,493,488,310,310,40,0.414,1
345,2,270,320,220,490,40,0.572,1
346,2,263,503,310,490,40,0.469,1
347,2,295,486,490,400,40,0.483,1
348,2,495,414,310,220,40,0.54,1
349,2,331,223,220,310,40,0.534,1
350,2,224,300,310,220,40,0.688,1
351,2,283,231,400,310,40,0.43,1
352,2,393,306,310,400,40,0.441,1
353,2,314,413,310,310,40,0.37,1
354,2,305,304,400,400,40,0.36,1
355,2,367,393,490,310,40,0.444,1
356,2,480,304,310,220,40,0.567,1
357,2,306,219,220,310,40,0.484,1
358,2,206,335,310,400,40,0.466,1
359,2,296,382,310,220,40,0.434,1
360,2,286,210,490,490,40,0.649,1
361,2,504,463,400,220,40,0.489,1
362,2,414,208,220,220,40,0.513,1
363,2,176,242,490,400,40,0.602,1
364,2,503,403,490,400,40,0.649,1
365,2,478,406,220,490,40,0.717,1
366,2,212,495,400,220,40,0.633,0
367,2,345,275,490,310,40,0.717,1
368,2,513,288,400,220,40,0.5,1
369,2,426,214,310,220,40,0.133,0
370,2,411,216,400,490,40,1.198,1
371,2,413,505,220,400,40,0.486,1
372,2,175,403,220,490,40,0.467,1
373,2,216,500,400,400,40,0.603,1
374,2,405,405,310,400,40,0.418,1
375,2,316,404,220,220,40,0.55,1
376,2,202,204,310,490,40,0.801,1
377,2,317,480,220,490,40,0.486,1
378,2,221,504,310,400,40,0.471,1
379,2,284,413,400,220,40,0.565,1
380,2,414,228,490,490,40,0.554,1
381,2,495,481,400,310,40,0.537,1
382,2,415,323,400,310,40,0.739,1
383,2,412,320,490,490,40,0.548,1
384,2,455,478,310,310,40,0.634,1
385,2,308,345,400,490,40,0.485,1
386,2,374,494,310,490,40,0.466,1
387,2,317,495,490,490,40,0.7,1
388,2,489,502,310,400,40,0.53,1
389,2,324,405,310,400,40,0.484,1
390,2,330,404,400,220,40,0.534,1
391,2,394,225,220,220,40,0.617,1
392,2,214,238,490,220,40,0.675,1
393,2,513,220,310,490,40,0.575,1
394,2,305,515,310,310,40,0.749,1
395,2,308,325,400,310,40,0.502,1
396,2,387,334,400,490,40,0.514,1
397,2,383,499,220,490,40,0.536,1
398,2,210,494,310,310,40,0.553,1
399,2,310,323,220,220,40,0.569,1
