0,3,0,0,490,310,40,7.88,1
1,3,490,323,220,220,40,0.514,1
2,3,229,208,310,310,40,0.47,1
3,3,311,307,400,310,40,0.425,1
4,3,410,312,490,220,40,0.414,1
5,3,504,223,490,490,40,0.555,1
6,3,497,497,310,400,40,0.432,1
7,3,300,408,400,310,40,0.402,1
8,3,387,280,400,400,40,0.401,1
9,3,406,434,490,310,40,0.379,1
10,3,474,326,400,490,40,0.418,1
11,3,409,484,220,310,40,0.405,1
12,3,220,292,220,310,40,1.015,1
13,3,199,306,490,490,40,0.42,1
14,3,448,489,400,220,40,0.495,1
15,3,406,243,400,490,40,0.688,1
16,3,387,521,400,490,40,0.418,1
17,3,392,508,490,400,40,0.382,1
18,3,477,415,400,310,40,0.344,1
19,3,403,295,400,490,40,0.384,1
20,3,395,547,490,310,40,0.4,1
21,3,502,272,400,220,40,0.433,1
22,3,408,224,310,310,40,0.332,1
23,3,284,296,490,400,40,0.536,1
24,3,512,405,220,490,40,0.415,1
25,3,210,463,220,310,40,0.35,1
26,3,206,293,490,310,40,0.449,1
27,3,472,323,400,400,40,0.351,1
28,3,395,409,220,310,40,0.433,1
29,3,229,313,490,400,40,0.466,1
30,3,566,394,220,490,40,0.455,1
31,3,212,500,490,220,40,0.651,1
32,3,503,187,490,400,40,0.418,1
33,3,500,404,310,220,40,0.532,1
34,3,297,219,220,310,40,0.37,1
35,3,218,321,310,310,40,0.422,1
36,3,318,309,490,490,40,0.468,1
37,3,515,501,310,490,40,0.413,1
38,3,284,498,220,400,40,0.498,1
39,3,214,376,400,490,40,0.438,1
40,3,386,489,490,490,40,0.379,1
41,3,488,490,310,310,40,0.533,1
42,3,329,313,310,310,40,0.315,1
43,3,329,313,310,400,40,0.383,1
44,3,315,393,220,490,40,0.432,1
45,3,196,522,310,490,40,0.437,1
46,3,313,510,400,490,40,0.331,1
47,3,387,501,490,490,40,0.416,1
48,3,505,498,400,220,40,0.45,1
49,3,398,199,220,220,40,0.416,1
50,3,200,218,220,400,40,0.442,1
51,3,206,422,310,400,40,0.414,1
52,3,333,400,310,490,40,0.401,1
53,3,322,499,400,310,40,0.432,1
54,3,397,337,400,220,40,0.384,1
55,3,406,204,400,400,40,0.45,1
56,3,412,390,220,400,40,0.416,1
57,3,204,400,220,310,40,0.366,1
58,3,209,266,310,220,40,0.467,1
59,3,320,196,400,400,40,0.6,1
60,3,391,413,490,490,40,0.484,1
61,3,507,487,400,490,40,0.421,1
62,3,368,494,400,490,40,0.851,0
63,3,223,310,220,310,40,1.617,1
64,3,228,297,400,220,40,0.544,1
65,3,386,225,220,490,40,0.922,1
66,3,232,488,490,220,40,0.561,1
67,3,488,225,310,310,40,0.53,1
68,3,290,323,310,490,40,0.516,1
69,3,317,503,400,220,40,0.638,1
70,3,408,181,400,490,40,0.749,1
71,3,398,516,220,310,40,0.517,1
72,3,199,312,220,490,40,0.539,1
73,3,231,496,310,490,40,0.466,1
74,3,323,489,490,310,40,0.506,1
75,3,483,296,490,490,40,0.504,1
76,3,491,509,220,310,40,0.832,1
77,3,229,312,400,490,40,0.866,1
78,3,406,480,310,310,40,0.417,1
79,3,305,296,400,220,40,0.434,1
80,3,388,227,220,400,40,0.485,1
81,3,214,399,490,400,40,0.489,1
82,3,480,406,490,400,40,1.404,1
83,3,508,408,310,310,40,0.462,1
84,3,323,320,310,220,40,0.417,1
85,3,302,219,490,220,40,0.587,1
86,3,535,220,220,490,40,0.813,1
87,3,220,498,400,220,40,0.618,1
88,3,403,229,310,400,40,0.58,1
89,3,306,409,400,220,40,0.553,1
90,3,409,214,220,400,40,0.501,1
91,3,241,384,310,490,40,0.481,1
92,3,321,520,490,490,40,0.516,1
93,3,504,488,220,220,40,0.548,1
94,3,209,205,310,220,40,0.317,1
95,3,311,208,310,310,40,0.384,1
96,3,321,320,400,490,40,0.701,1
97,3,413,490,490,310,40,0.335,0
98,3,523,246,490,220,40,0.381,1
99,3,492,196,490,220,40,0.982,1
100,3,508,206,220,400,40,0.553,1
101,3,238,402,400,310,40,0.435,1
102,3,410,301,400,220,40,0.333,1
103,3,398,230,490,310,40,0.399,1
104,3,500,314,400,220,40,0.767,1
105,3,402,219,490,400,40,0.566,1
106,3,502,413,220,490,40,0.499,1
107,3,239,502,400,310,40,0.466,1
108,3,392,310,310,220,40,0.367,1
109,3,309,219,490,220,40,0.401,1
110,3,485,211,400,310,40,0.405,1
111,3,399,314,310,490,40,0.501,1
112,3,307,512,220,220,40,0.828,1
113,3,229,224,400,490,40,0.617,1
114,3,411,532,220,400,40,0.445,1
115,3,231,402,490,310,40,0.381,1
116,3,466,323,490,490,40,0.401,1
117,3,492,519,310,400,40,0.433,1
118,3,327,426,220,400,40,0.418,1
119,3,217,399,220,310,40,0.383,1
120,3,213,295,400,310,40,0.398,1
121,3,407,317,220,310,40,0.452,1
122,3,203,315,310,400,40,0.385,1
123,3,333,399,220,400,40,0.417,1
124,3,207,402,400,490,40,0.415,1
125,3,402,491,490,490,40,0.454,1
126,3,505,489,220,400,40,0.433,1
127,3,242,388,490,490,40,1.086,1
128,3,507,495,310,400,40,0.48,1
129,3,330,410,310,490,40,0.401,1
130,3,305,483,490,490,40,0.4,1
131,3,500,488,310,490,40,0.652,1
132,3,304,495,490,310,40,0.464,1
133,3,484,296,220,220,40,0.465,1
134,3,213,213,220,220,40,0.586,0
135,3,235,310,220,310,40,0.803,1
136,3,224,314,220,490,40,0.462,1
137,3,221,509,400,490,40,0.433,1
138,3,399,482,400,400,40,0.432,1
139,3,411,408,220,490,40,0.402,1
140,3,197,519,310,220,40,0.48,1
141,3,312,232,310,400,40,0.435,1
142,3,309,389,220,490,40,0.432,1
143,3,207,521,310,220,40,0.467,1
144,3,308,171,310,220,40,0.802,0
145,3,421,405,400,400,40,1.15,1
146,3,399,381,490,400,40,0.785,1
147,3,508,382,490,400,40,1.52,1
148,3,493,388,400,220,40,0.431,1
149,3,407,198,400,310,40,0.482,1
150,3,407,317,400,400,40,0.381,1
151,3,399,415,490,400,40,0.452,1
152,3,491,407,220,310,40,0.501,1
153,3,218,306,310,220,40,0.45,1
154,3,311,237,310,310,40,0.433,1
155,3,326,317,310,490,40,0.6,1
156,3,311,491,400,490,40,0.431,1
157,3,416,494,490,400,40,0.474,1
158,3,482,418,220,400,40,0.46,1
159,3,192,407,490,310,40,0.515,1
160,3,497,303,400,310,40,0.416,1
161,3,415,310,220,490,40,0.516,1
162,3,207,488,490,220,40,0.766,1
163,3,490,214,220,310,40,0.64,1
164,3,220,316,310,490,40,0.434,1
165,3,322,500,400,400,40,0.384,1
166,3,399,383,490,400,40,0.397,1
167,3,487,401,490,310,40,0.435,1
168,3,494,323,400,490,40,0.432,1
169,3,405,523,400,220,40,0.417,1
170,3,392,243,490,310,40,0.416,1
171,3,512,317,220,490,40,0.433,1
172,3,147,522,400,400,40,0.45,1
173,3,372,406,310,310,40,0.484,1
174,3,310,306,400,310,40,0.416,1
175,3,406,319,220,400,40,0.453,1
176,3,192,436,490,490,40,0.496,1
177,3,510,493,490,400,40,0.433,1
178,3,499,398,400,220,40,0.467,1
179,3,388,213,490,490,40,0.533,1
180,3,491,505,310,220,40,0.467,1
181,3,317,236,400,490,40,0.482,1
182,3,415,509,490,490,40,0.454,1
183,3,492,493,490,220,40,0.481,1
184,3,483,218,220,400,40,0.602,1
185,3,196,427,400,310,40,0.434,1
186,3,405,298,310,400,40,0.482,1
187,3,310,391,220,220,40,0.437,1
188,3,206,204,400,310,40,0.49,1
189,3,397,309,310,400,40,0.451,1
190,3,306,405,490,490,40,0.456,1
191,3,484,492,400,400,40,0.44,1
192,3,408,410,490,490,40,1.252,1
193,3,492,489,220,220,40,0.682,1
194,3,203,199,220,310,40,0.482,1
195,3,232,335,310,220,40,0.419,1
196,3,318,215,400,310,40,0.769,1
197,3,405,313,310,310,40,0.68,1
198,3,309,320,400,220,40,0.485,1
199,3,409,226,400,310,40,0.449,1
200,3,405,327,310,400,40,1.083,1
201,3,316,398,490,400,40,0.567,1
202,3,492,419,490,400,40,1.2,1
203,3,507,419,310,310,40,0.436,1
204,3,312,282,400,400,40,0.551,1
205,3,419,415,490,310,40,0.581,1
206,3,494,295,220,490,40,0.817,1
207,3,238,478,490,490,40,0.533,1
208,3,505,486,220,220,40,0.701,1
209,3,226,201,220,310,40,0.551,1
210,3,218,313,490,220,40,0.55,1
211,3,505,203,310,220,40,0.54,1
212,3,307,220,310,310,40,0.959,1
213,3,307,323,490,400,40,0.517,1
214,3,506,408,220,490,40,0.717,1
215,3,210,509,220,490,40,0.751,1
216,3,210,509,220,490,40,0.931,1
217,3,224,517,400,310,40,0.434,1
218,3,381,334,310,220,40,0.583,1
219,3,318,176,310,220,40,0.418,1
220,3,317,203,310,220,40,0.472,1
221,3,317,205,310,490,40,0.686,1
222,3,307,535,400,400,40,0.432,1
223,3,405,396,220,310,40,0.478,1
224,3,180,302,220,220,40,0.649,1
225,3,208,219,400,220,40,0.483,1
226,3,385,236,490,400,40,0.469,1
227,3,517,396,220,220,40,0.714,1
228,3,229,224,310,310,40,0.485,1
229,3,310,313,400,220,40,0.567,1
230,3,404,211,220,220,40,0.382,1
231,3,208,216,490,310,40,0.589,1
232,3,506,320,220,400,40,0.431,1
233,3,216,383,310,490,40,0.415,1
234,3,322,491,310,220,40,0.468,1
235,3,321,212,310,400,40,0.585,1
236,3,322,382,310,400,40,0.598,0
237,3,519,227,490,220,40,0.801,1
238,3,491,226,490,220,40,1.25,1
239,3,491,226,490,220,40,0.382,1
240,3,490,220,490,220,40,0.434,1
241,3,490,220,490,220,40,0.532,1
242,3,490,220,400,400,40,1.135,1
243,3,400,396,310,490,40,0.399,1
244,3,302,525,310,490,40,0.9,0
245,3,322,323,310,310,40,0.683,1
246,3,319,320,400,400,40,0.567,1
247,3,407,408,220,220,40,0.432,1
248,3,190,210,400,220,40,0.488,1
249,3,435,219,400,400,40,0.413,1
250,3,400,397,400,310,40,0.633,1
251,3,406,315,220,220,40,0.467,1
252,3,231,217,220,220,40,1.517,1
253,3,219,210,220,490,40,0.551,1
254,3,200,500,490,220,40,0.532,1
255,3,513,202,220,400,40,0.483,1
256,3,215,404,490,400,40,0.516,1
257,3,522,387,490,400,40,0.45,1
258,3,505,396,400,310,40,0.465,1
259,3,386,306,220,220,40,0.45,1
260,3,231,232,490,490,40,0.586,1
261,3,504,515,310,310,40,0.531,1
262,3,303,314,310,400,40,0.384,1
263,3,311,417,490,490,40,0.465,1
264,3,495,488,490,400,40,0.368,1
265,3,500,408,310,400,40,0.417,1
266,3,292,409,220,220,40,0.798,1
267,3,222,209,220,310,40,0.351,1
268,3,215,317,310,400,40,0.417,1
269,3,304,429,310,220,40,0.483,1
270,3,315,205,310,400,40,1.084,0
271,3,310,491,310,490,40,0.408,0
272,3,309,404,220,490,40,0.71,1
273,3,224,489,490,310,40,0.683,1
274,3,495,315,400,400,40,0.357,1
275,3,404,399,220,220,40,0.615,1
276,3,215,203,220,490,40,1.852,1
277,3,220,515,220,310,40,0.498,1
278,3,226,312,220,400,40,0.607,1
279,3,227,399,310,220,40,0.43,1
280,3,317,216,310,310,40,0.401,1
281,3,312,298,490,220,40,0.451,1
282,3,487,211,490,220,40,1.238,1
283,3,489,238,400,400,40,0.381,1
284,3,411,403,220,490,40,0.532,1
285,3,197,512,400,220,40,0.367,1
286,3,388,247,490,310,40,0.432,1
287,3,487,314,490,310,40,0.866,1
288,3,481,317,400,490,40,0.45,1
289,3,390,502,220,220,40,0.619,1
290,3,208,208,490,310,40,0.417,1
291,3,515,283,220,400,40,0.436,1
292,3,198,395,220,310,40,0.4,1
293,3,212,292,310,400,40,0.383,1
294,3,314,382,310,310,40,0.4,1
295,3,318,310,220,400,40,0.416,1
296,3,211,435,310,220,40,0.469,1
297,3,312,222,400,400,40,0.415,1
298,3,418,390,490,310,40,0.4,1
299,3,514,280,400,490,40,0.437,1
300,3,410,488,310,490,40,0.384,1
301,3,279,499,310,490,40,0.4,1
302,3,310,490,310,490,40,1.378,1
303,3,301,483,220,400,40,0.417,1
304,3,218,397,400,400,40,0.432,1
305,3,416,402,490,310,40,0.398,1
306,3,483,322,310,310,40,0.392,1
307,3,323,318,310,220,40,0.541,1
308,3,319,200,400,400,40,0.355,1
309,3,414,400,400,310,40,0.405,1
310,3,410,320,220,400,40,0.418,1
311,3,210,411,490,220,40,0.437,1
312,3,494,198,400,490,40,0.434,1
313,3,396,491,310,490,40,0.403,1
314,3,309,489,220,220,40,0.847,1
